,b_cat,house,tradit,flat,cluster,townhouse,semi,backyardhouse,backyardshack,informalsetl,flatlet,caravan,otherdwltyp,unspecdwel,pop12,pop13,pop14,pop15,pop16,pop17,x,y,sd16sd12
11675,11675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.75000073,-30.04166691,-0.131263858
11676,11676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.75416739,-30.04166691,-0.12708275
11677,11677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.75833406,-30.04166691,-0.137239851
11678,11678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.76250073,-30.04166691,-0.15939999
11679,11679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.76666739,-30.04166691,-0.167644706
11680,11680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.77083406,-30.04166691,-0.171916312
11681,11681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.77500073,-30.04166691,-0.161832247
11682,11682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.77916739,-30.04166691,-0.139484
11683,11683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.78333406,-30.04166691,-0.127214394
11684,11684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.78750073,-30.04166691,-0.110526214
11685,11685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.79166739,-30.04166691,-0.096454478
11686,11686,1.204926438,3.658652198,0,0,0.151785419,0,2.732137542,0.303570838,0.151785419,0,0,0,0,46.27881652,48.52323024,51.112176,53.82899572,56.7463246,59.58263192,30.79583406,-30.04166691,-0.060975245
11687,11687,21.2159044,17.90593739,0,0,0.239100017,0,4.303800313,0.478200035,0.239100017,0,0,0,0,299.3794372,339.8948228,385.920378,436.7468534,491.7527496,549.7586675,30.80000073,-30.04166691,-0.052060841
11688,11688,36.44818777,21.91468757,0,0.133766089,0,0,0.066883044,0,0.200649133,0,0,0,0,418.8059986,485.0729353,560.1256032,643.2958675,733.2251639,828.5549281,30.80416739,-30.04166691,-0.044334861
11689,11689,57.63005119,15.25133783,0,2.817905191,0,0,1.408952595,0,4.226857786,0,0,0,0,496.4652287,532.9430778,571.8815558,612.7331101,653.932984,693.916421,30.80833406,-30.04166691,-0.042529658
11690,11690,50.41747332,18.82302203,0,0.70395025,0,0,0.351975125,0.481717698,1.948485858,0,0,0,0,302.6955579,332.4222424,365.5517807,401.6457027,440.1796482,479.7130716,30.81250073,-30.04166691,-0.039413832
11691,11691,32.37557675,35.54730463,0.032070353,0.032070353,0.032070353,0,0.032070353,0.597686598,3.760443645,0.134227249,0,0,0,204.962655,215.2670428,226.3781382,238.0150747,250.1503527,261.4989534,30.81666739,-30.04166691,-0.041558328
11692,11692,20.12550717,1.822346515,0.449637355,0.449637355,0.449637355,0,0.449637355,3.693011818,14.96387322,0.095912974,0,0,0,204.062147,189.1701481,170.7889827,148.1053131,120.5416181,88.06592668,30.82083406,-30.04166691,-0.05079063
11693,11693,20.34181828,0.052158601,0.491493583,0.491493583,0.491493583,0,0.491493583,3.931948667,15.75387397,0,0,0,0,194.6194357,177.3843925,156.3625078,130.6998534,99.87885636,63.89951668,30.82500073,-30.04166691,-0.061231747
11694,11694,24.16682194,0.284475287,0.455541743,0.455541743,0.455541743,0,0.455541743,3.644333943,14.71957342,0,0,0,0,212.2218498,192.3906953,168.2232379,138.7705911,103.4349756,62.21639122,30.82916739,-30.04166691,-0.058719999
11695,11695,30.85737512,2.318618858,0.358594203,0.289918481,0.289918481,0,0.36412262,2.628388599,12.71901972,0,0,0,0,293.110323,295.2937308,296.0820738,294.4160181,289.728258,281.4270243,30.83333406,-30.04166691,-0.048352511
11696,11696,32.10780316,8.977975901,0.94498911,0.014591926,0.224460399,0,0.099937669,3.778851552,9.358692405,0,0,0,0,375.7506455,411.2072634,450.007989,491.2841065,534.3194411,577.8080915,30.83750073,-30.04166691,-0.046400482
11697,11697,43.7455121,19.29033481,1.223124038,0,0.950777699,0,0,3.127113921,3.265721575,0,0,0,0,461.8641484,494.2546457,529.0468114,565.1990858,601.6245181,636.5569144,30.84166739,-30.04166691,-0.042584941
11698,11698,43.15892347,28.4112289,0.699107555,0,0.698004313,0,0,1.400973213,0.707381865,0,0,0.658442712,0,354.5974818,374.3249349,395.2190384,416.8009009,437.9330048,457.6707549,30.84583406,-30.04166691,-0.036899922
11699,11699,42.51859021,33.91896683,0.014630931,0,0.014630931,0,0,0.413915873,0.014630931,0,0,1.830581191,0,259.2367222,271.617336,284.7916427,298.7141151,312.2779528,325.2996566,30.85000073,-30.04166691,-0.03587446
11700,11700,46.2571095,25.06714058,0,0,0,0,0,14.55069244,5.703509875,0,0,3.435590435,0,584.714474,624.2100571,666.5075074,710.3643221,754.2211368,796.1044195,30.85416739,-30.04166691,-0.036252284
11701,11701,49.23919511,28.6465412,0.299715658,0,0,0,0,16.13290374,6.268981817,0,0,3.387879194,0,623.6575195,672.649709,725.8087958,781.7057709,839.0014192,895.4163814,30.85833406,-30.04166691,-0.029318708
11702,11702,74.56180709,21.30097628,0.449197751,0,0,0,0,5.150655766,1.608607088,0.516042955,0,1.847928284,0,514.5347176,512.7297193,508.2938629,499.371371,485.1845447,480.3169671,30.86250073,-30.04166691,-0.019017961
11703,11703,126.7822109,20.94163202,0,0,0,0,1.084870385,1.153194706,3.880742485,6.844006864,0,1.667731185,0,764.7298317,722.2139988,668.6087493,601.2916198,518.5804556,431.2399928,30.86666739,-30.04166691,-0.016296768
11704,11704,179.4063514,45.79844992,0,1.078929315,0.866245444,0,1.865891718,0.668250738,4.464101115,0.387668616,0,1.865483347,0,1032.637899,943.0087998,832.5346392,697.4828717,548.6331461,437.9417178,30.87083406,-30.04166691,-0.013605645
11705,11705,87.991802,8.979314502,0.018206101,34.45314038,5.671961664,0,0.222654705,0,0.222654705,0.445309411,0,0,0,504.5660834,511.8916672,519.5203868,527.4474844,533.0746897,536.104873,30.87500073,-30.04166691,-0.012300402
11706,11706,53.55707796,0.232203949,0.431609644,39.17739321,6.215629467,0,0.10577608,0,0.232203949,0.337980029,0,0,0,346.2428727,365.184118,387.6916175,414.1044986,442.7204494,476.9954611,30.87916739,-30.04166691,-0.010945804
11707,11707,82.39923702,1.452668508,1.557445451,33.98254896,10.2508259,0.997725901,0.069607727,0.069607727,1.452668508,2.450394409,0,0,0,308.1347091,336.7208675,368.8741111,404.5647338,443.0884799,484.4255388,30.88333406,-30.04166691,-0.010692376
11708,11708,48.97679194,0.08988857,5.168979924,0,0.08988857,0.095156444,0.854328582,0.944217152,0,0.095156444,0,0,0,294.3968822,320.4921069,358.2473968,400.3067416,446.6067036,495.4069068,30.88750073,-30.04166691,-0.003675698
11709,11709,12.38046821,0.954879138,31.75323271,0,0.551160973,0,0.068296992,0.619457965,0,0.004250476,0,0,0,128.0447619,95.646182,108.1476119,122.0337168,137.303788,153.5563368,30.89166739,-30.04166691,-0.001622937
11710,11710,15.78023117,0.721959195,8.320216228,0,0.065089464,0,0.417923069,0.483012533,0,0.835846138,0,0,0,154.4594032,156.3868685,165.4053141,176.0361047,188.1399325,201.2788843,30.89583406,-30.04166691,-0.015702636
11711,11711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.61250073,-30.04583357,-0.222368857
11712,11712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.61666739,-30.04583357,-0.187799806
11713,11713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.62083406,-30.04583357,-0.173868633
11714,11714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.62500073,-30.04583357,-0.15686708
11715,11715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.62916739,-30.04583357,-0.161281886
11716,11716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.63333406,-30.04583357,-0.18051033
11717,11717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.63750073,-30.04583357,-0.200010104
11718,11718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.64166739,-30.04583357,-0.202992187
11719,11719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.64583406,-30.04583357,-0.196470409
11720,11720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.65000073,-30.04583357,-0.176716235
11721,11721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.65416739,-30.04583357,-0.16288078
11722,11722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.65833406,-30.04583357,-0.097582326
11723,11723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.66250073,-30.04583357,-0.096832699
11724,11724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.66666739,-30.04583357,-0.131603073
11725,11725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.67083406,-30.04583357,-0.138030371
11726,11726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.67500073,-30.04583357,-0.161498976
11727,11727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.67916739,-30.04583357,-0.162744084
11728,11728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.68333406,-30.04583357,-0.16234734
11729,11729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.68750073,-30.04583357,-0.145744439
11730,11730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.69166739,-30.04583357,-0.145697171
11731,11731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.69583406,-30.04583357,-0.154633885
11732,11732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.70000073,-30.04583357,-0.171476872
11733,11733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.70416739,-30.04583357,-0.156681508
11734,11734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.70833406,-30.04583357,-0.154330424
11735,11735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.71250073,-30.04583357,-0.159728016
11736,11736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.71666739,-30.04583357,-0.170161554
11737,11737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.72083406,-30.04583357,-0.165059187
11738,11738,0.03520301,0.077446622,0,0,0,0,0,0,0,0,0,0,0,1.000938914,1.351795579,1.777751998,2.283501907,2.867871871,3.526168155,30.72500073,-30.04583357,-0.176207877
11739,11739,0.397199265,0.873838383,0,0,0,0,0,0,0,0,0,0,0,11.29369911,15.25245178,20.05856289,25.76499234,32.35850014,39.7861264,30.72916739,-30.04583357,-0.182457114
11740,11740,0.373510425,0.821722935,0,0,0,0,0,0,0,0,0,0,0,10.62014642,14.34280032,18.86227647,24.22837624,30.4286493,37.41329425,30.73333406,-30.04583357,-0.185740937
11741,11741,0.17361463,0.381952187,0,0,0,0,0,0,0,0,0,0,0,4.936442659,6.666801809,8.767538837,11.26180236,14.14380523,17.39039882,30.73750073,-30.04583357,-0.173874564
11742,11742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.74166739,-30.04583357,-0.150155055
11743,11743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.74583406,-30.04583357,-0.129771516
11744,11744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.75000073,-30.04583357,-0.131210266
11745,11745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.75416739,-30.04583357,-0.128306497
11746,11746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.75833406,-30.04583357,-0.133399516
11747,11747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.76250073,-30.04583357,-0.158010095
11748,11748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.76666739,-30.04583357,-0.164629108
11749,11749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.77083406,-30.04583357,-0.16754988
11750,11750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.77500073,-30.04583357,-0.149623222
11751,11751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.77916739,-30.04583357,-0.131008832
11752,11752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.78333406,-30.04583357,-0.124492951
11753,11753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.78750073,-30.04583357,-0.120072736
11754,11754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.79166739,-30.04583357,-0.106745826
11755,11755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.79583406,-30.04583357,-0.081953019
11756,11756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.80000073,-30.04583357,-0.066683146
11757,11757,19.28279879,10.9129049,0,0,0,0,0,0,0,0,0,0,0,213.5408135,247.7445372,286.5799022,329.589631,376.2238495,425.7337666,30.80416739,-30.04583357,-0.053165367
11758,11758,34.22995233,15.56478092,0,0.151910649,0,0,0.075955325,0,0.227865974,0,0,0,0,341.644808,392.3768018,449.9401653,513.3533806,582.0837077,654.8044351,30.80833406,-30.04583357,-0.049217282
11759,11759,48.6605303,14.20076697,0,1.314693763,0.354371891,0,0.657346882,0.354371891,3.624653001,0,0,0.354371891,0,388.4329912,406.5516559,425.0709874,443.1745789,460.1402133,474.4726147,30.81250073,-30.04583357,-0.044252583
11760,11760,32.43443042,38.92279628,0,0.001041408,0.310933555,0,0.000520704,0.310933555,3.369985034,0,0,0.310933555,0,214.2770453,216.8268998,218.6517633,219.3368842,219.1322121,216.4566594,30.81666739,-30.04583357,-0.044710711
11761,11761,27.0278619,26.9736224,0,0,0.058082536,0,0,0.717670816,5.008607017,0.659588281,0,0.058082536,0,281.0152919,282.5710708,282.6721472,280.8013521,276.1963317,268.1310454,30.82083406,-30.04583357,-0.048614196
11762,11762,22.10945601,7.452107614,0.295374843,0.295374843,0.295374843,0,0.295374843,2.755214934,11.80529212,0.39221619,0,0,0,245.4345428,235.9809308,223.5768044,207.4683945,186.8373714,161.5529964,30.82500073,-30.04583357,-0.048938913
11763,11763,20.61981927,0.194050942,0.47646883,0.47646883,0.47646883,0,0.47646883,3.811750642,15.63510445,0,0,0,0,202.4701828,189.5148235,173.4049486,153.2979306,128.7011299,99.51752082,30.82916739,-30.04583357,-0.044116563
11764,11764,34.21237278,2.512709882,0.200741513,0.200741513,0.200741513,0,0.200741513,1.605932107,11.44914819,0,0,0,0,343.5917693,374.8004262,408.934221,445.030407,482.6788502,520.6231957,30.83333406,-30.04583357,-0.043050973
11765,11765,40.49274342,4.492836035,0.203541676,0.001186516,0.001186516,0,0.001186516,0.920090347,8.922462999,0,0,0,0,424.2347222,483.6908481,550.0142544,622.2399527,699.9670588,781.2695505,30.83750073,-30.04583357,-0.046702322
11766,11766,19.80955509,6.267432768,1.382294145,0,0,0,0,6.220323651,11.83576547,0,0,0,0,299.5206389,337.5001391,379.7028244,425.6570522,474.6680179,525.7923418,30.84166739,-30.04583357,-0.046148477
11767,11767,19.94697246,6.802969898,1.374274968,0,0,0,0,6.184237356,11.68133723,0,0,0,0,300.7065724,338.8972338,381.3383951,427.5572328,476.8567884,528.2766833,30.84583406,-30.04583357,-0.03737755
11768,11768,33.51953719,13.7928722,1.296530748,0,0.548860954,0,0,4.462235979,6.904054199,0,0,0,0,392.5858413,427.2262641,465.0244647,505.1823586,546.7772501,588.3959244,30.85000073,-30.04583357,-0.030537268
11769,11769,43.58350208,26.40636813,0.554620954,0,0.156099388,0,0,2.344727573,2.777202597,0,0,0.617261504,0,321.8322744,340.9795162,361.4505778,382.7186073,404.0572539,424.5426717,30.85416739,-30.04583357,-0.032363528
11770,11770,41.00220467,34.45480804,0,0,0,0,0,2.31192776,1.149990538,0,0,1.270528402,0,323.6310684,341.2969597,360.186564,379.6997287,399.2128933,417.6595627,30.85833406,-30.04583357,-0.02832136
11771,11771,30.2314984,39.7667363,0,0,0,0,0,1.896672498,1.962155123,0,0,0.567087113,0,222.7715212,227.4974347,232.3220025,236.9269111,239.8005405,213.7571234,30.86250073,-30.04583357,-0.019664214
11772,11772,64.46658541,15.95480665,0.011940625,0,0,0,0.011940625,1.192393758,0.573622939,0,0,1.087352101,0,331.7597202,286.2356924,232.3722839,169.6868825,97.0686244,21.95154948,30.86666739,-30.04583357,-0.019895176
11773,11773,50.33965613,2.771454163,0.001322791,3.559321714,4.152541999,0,0.04745332,0.528430409,0.09358385,0,0,0.571915357,0,280.7382827,252.9451842,219.929768,180.4587828,134.3769114,92.12128336,30.87083406,-30.04583357,-0.022533521
11774,11774,31.67366548,0.049296905,0,5.733239488,6.688779402,0,0.003521208,0,0.007042415,0,0,0.003521208,0,200.6973015,192.3666586,182.4293645,169.9263578,155.1738045,136.8953038,30.87500073,-30.04583357,-0.022478523
11775,11775,31.21700842,0.822588762,0,13.67736495,7.319743766,0,0.822588762,0,0.822588762,1.645177525,0,0,0,187.5624586,174.6611711,159.468695,141.4877451,120.2442918,95.16668708,30.87916739,-30.04583357,-0.020981424
11776,11776,50.86796133,1.001506337,6.605248486,21.39865829,7.747675677,0.470939139,0.518466664,0,1.472445476,1.99091214,0,0.941878279,0,261.0304519,266.8928581,273.5976315,280.3736081,286.6294329,292.0057271,30.88333406,-30.04583357,-0.00907254
11777,11777,59.09481775,0.949135345,2.817480057,21.62055749,6.626030972,0.049720853,0.692148137,0.70342102,0.987583315,0.987583315,0,0.099441706,0,271.6159848,297.6948125,328.3034908,362.258209,399.5423936,438.7551746,30.88750073,-30.04583357,0.006186321
11778,11778,12.62994638,0.541558988,26.2064712,0,0.541558988,0,0.211639796,0.753198784,0,0,0,0,0,108.7048034,73.72119575,82.3984274,92.06331144,102.7158479,113.9327571,30.89166739,-30.04583357,-0.000953291
11779,11779,27.64057466,1.84415876,36.93405763,0,0.370285535,0,0,0.370285535,0,0,0,0,0,262.0010984,264.3145984,300.1788468,339.9734239,383.6983296,430.3709817,30.61666739,-30.05000024,-0.242066911
11780,11780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.62083406,-30.05000024,-0.210815509
11781,11781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.62500073,-30.05000024,-0.208684714
11782,11782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.62916739,-30.05000024,-0.201613545
11783,11783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.63333406,-30.05000024,-0.198800645
11784,11784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.63750073,-30.05000024,-0.208885063
11785,11785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.64166739,-30.05000024,-0.227123572
11786,11786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.64583406,-30.05000024,-0.208608335
11787,11787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.65000073,-30.05000024,-0.149984629
11788,11788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.65416739,-30.05000024,-0.146119061
11789,11789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.65833406,-30.05000024,-0.135015739
11790,11790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.66250073,-30.05000024,-0.129563641
11791,11791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.66666739,-30.05000024,-0.134198801
11792,11792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.67083406,-30.05000024,-0.125939027
11793,11793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.67500073,-30.05000024,-0.14110125
11794,11794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.67916739,-30.05000024,-0.150584696
11795,11795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.68333406,-30.05000024,-0.156540864
11796,11796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.68750073,-30.05000024,-0.149815572
11797,11797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.69166739,-30.05000024,-0.150759198
11798,11798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.69583406,-30.05000024,-0.173934012
11799,11799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.70000073,-30.05000024,-0.17353445
11800,11800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.70416739,-30.05000024,-0.159224255
11801,11801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.70833406,-30.05000024,-0.150613891
11802,11802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.71250073,-30.05000024,-0.155740716
11803,11803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.71666739,-30.05000024,-0.164949968
11804,11804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.72083406,-30.05000024,-0.155315128
11805,11805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.72500073,-30.05000024,-0.168834524
11806,11806,0.001386169,0.003049573,0,0,0,0,0,0,0,0,0,0,0,0.039413417,0.053228905,0.070001555,0.089916189,0.112926601,0.138847969,30.72916739,-30.05000024,-0.186457246
11807,11807,0.149884807,0.329746576,0,0,0,0,0,0,0,0,0,0,0,4.261724689,5.755576602,7.569182771,9.722527837,12.21061564,15.01346154,30.73333406,-30.05000024,-0.197374935
11808,11808,0.178164418,0.391961719,0,0,0,0,0,0,0,0,0,0,0,5.065808278,6.841513642,8.997303096,11.5569319,14.51446123,17.84613584,30.73750073,-30.05000024,-0.188125949
11809,11809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.74166739,-30.05000024,-0.147378159
11810,11810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.74583406,-30.05000024,-0.136156617
11811,11811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.75000073,-30.05000024,-0.138050875
11812,11812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.75416739,-30.05000024,-0.144285237
11813,11813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.75833406,-30.05000024,-0.162572864
11814,11814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.76250073,-30.05000024,-0.163235016
11815,11815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.76666739,-30.05000024,-0.153894112
11816,11816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.77083406,-30.05000024,-0.155134266
11817,11817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.77500073,-30.05000024,-0.147629431
11818,11818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.77916739,-30.05000024,-0.13992308
11819,11819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.78333406,-30.05000024,-0.142604356
11820,11820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.78750073,-30.05000024,-0.14790461
11821,11821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.79166739,-30.05000024,-0.124080607
